"lottery_id","lottery_name","development_type","reporting_construction_type","unit_count","hpd_building_id","hc_building_id","house_number","street_name","borough","unit_distribution_studio","unit_distribution_1bed","unit_distribution_2bed","unit_distribution_3bed","unit_distribution_4bed","applied_income_ami_ext_low","applied_income_ami_very_low","applied_income_ami_low","applied_income_ami_moderate","applied_income_ami_middle","applied_income_ami_above","address_zipcode","address_latitude","address_longitude","address_communitydistrict","address_citycouncildistrict","address_buildingidentificationnumber","address_bbl","address_censustrack2020","address_nta2020"
"3127","9-24 Main Avenue","Rental","New Construction","10","1011105","4664","9-24","MAIN AVENUE","QN",,"5","5",,,,,,,"10",,"11102","40.771997","-73.933136","401","22","4619618","4005070025","81","QN0102"
"7191","The Everly","Rental","New Construction","171","230497","7617","180","Ashland Pl","BK","104","52","15",,,,,"25",,"146",,"11217","40.689356","-73.978567","302","35","3000000","3020950026","33","BK0203"
"1672","1259 51st Street","Rental","New Construction","3","992631","2970","1259","51 STREET","BK",,,"3",,,,,,,"3",,"11219","40.634369","-73.994041","312","44","3138051","3056480053","220","BK1202"
"2078","T Building  82-41 Parsons Boulevard","Rental","Preservation","124","985940","3604","82-41","PARSONS BOULEVARD","QN","15","49","53","7",,,,"74","50",,,"11432","40.717176","-73.808203","408","24","4442434","4068587501","1267","QN0802"
"2256","107 West 105th Street HDFC","Owner","New Construction","6","37513","3649","107","WEST 105 STREET","MN",,,"6",,,,,,"6",,,"10025","40.798698","-73.963654","107","07","1055933","1018600027","189","MN0703"
"2970","396 Shepherd Avenue Apartments","Rental","New Construction","3","1007118","4524","396","Shepherd Ave","BK",,"3",,,,,,,,"3",,"11208","40.674829","-73.880989","305","42","3428642","3040040022","1166","BK0502"
"4021","25-56 97th Street Apartments","Rental","New Construction","3","1006526","6324","25-56","97 STREET","QN",,,"3",,,,,,,"3",,"11369","40.76291","-73.872417","403","21","4032662","4013700038","361","QN0302"
"2425","2955 Brighton 5th Street Apartments","Rental","New Construction","6","998652","3983","2955","Brighton 5th St","BK",,"2","4",,,,,,,"6",,"11235","40.57975","-73.96323","313","48","3244441","3086650525","364","BK1303"
"2288","7 Dey Street","Rental","New Construction","63","1001800","3855","7","Dey St","MN","25","30","8",,,,,"21",,"42",,"10007","40.710624","-74.009955","101","01","1090952","1000637501","13","MN0101"
"3203","391 Hooper Street AKA 383 South 1st Street Apartments","Rental","New Construction","3","0","4719","383","SOUTH 1 STREET","BK",,,"3",,,,,,,"3",,"11211","40.710406","-73.952135","301","34","3335779","3023990019","513","BK0102"
"2395","804 Jefferson Avenue Apartments Units Still Available","Rental","New Construction","1","983574","3912","804","JEFFERSON AVENUE","BK",,,"1",,,,,,,"1",,"11221","40.686139","-73.925138","303","41","3426246","3016580024","383","BK0302"
"1880","586 & 596 East 32nd Street Apartments","Rental","New Construction","3","996888","3447","586","E 32nd St","BK",,"3",,,,,,,,"3",,"11210","40.63664","-73.946153","317","45","3426559","3049950001","78802","BK1702"
"3041","68 Gold Street Apartments","Rental","New Construction","18","1008589","4578","68","Gold St","BK","3","6","9",,,,,,,"18",,"11201","40.702864","-73.982764","302","33","3428900","3000420024","21","BK0202"
"4155","Astoria West Waitlist","Rental","New Construction","36","986682","6419","11-37","31 AVENUE","QN",,"28","8",,,,,,,"36",,"11106","40.769245","-73.934496","401","22","4619106","4005040003","81","QN0102"
"5214","Amara","Rental","New Construction","28","415584","7014","31-90","29 STREET","QN","5","16","7",,,,,,,"28",,"11106","40.7629","-73.926861","401","22","4624439","4005790001","75","QN0103"
"4803","The Starhill Phase 1","Rental","New Construction","125","0","6746","1600","Grand Ave","BX",,"35","90",,,"13","28","84",,,,"10453","40.84647","-73.916753","205","14","2000000","2028650160","217","BX0501"
"1878","850 Flatbush Avenue Apartments - Units Still Available","Rental","New Construction","3","292955","3444","850","FLATBUSH AVENUE","BK",,"1","2",,,,,,,"3",,"11226","40.651629","-73.959035","314","40","3116577","3050820032","50801","BK1401"
"3847","The Willow","Rental","New Construction","112","1012036","6109","750","E 134th St","BX","20","59","21","12",,"13","40","59",,,,"10454","40.801943","-73.913905","201","08","2130671","2025627501","1902","BX0101"
"2321","111 Varick Street Apartments","Rental","New Construction","30","28880","3849","111","VARICK STREET","MN","8","15","7",,,,,"25",,"5",,"10013","40.724526","-74.006361","102","01","1090671","1005780071","37","MN0201"
"3175","2109 Tiebout Avenue Apartments","Rental","New Construction","5","114404","4696","2109","TIEBOUT AVENUE","BX","2","1","2",,,,,,,"5",,"10457","40.853095","-73.89874","205","15","2013364","2031440032","379","BX0502"
"3299","Mickeys Corner -Waiting List","Rental","Preservation","2","937491","5755","3250","WICKHAM AVENUE","BX",,,,"2",,,,,"2",,,"10469","40.875382","-73.840525","212","12","2121762","2047550066","358","BX1202"
"3928","514 Herkimer Street Apartments","Rental","New Construction","5","1010679","6232","514","HERKIMER STREET","BK",,"5",,,,,,,,"5",,"11213","40.678919","-73.936482","303","36","3048075","3017050039","271","BK0302"
"2912","115 Park Avenue Apartments","Rental","New Construction","3","351153","4496","115","PARK AVENUE","BK","1","1","1",,,,,,,"3",,"11205","40.6963","-73.975084","302","35","3057966","3020290056","211","BK0203"
"3084","Soundview Cooperatives Phase III","Owner","New Construction","48","90415","4612","1715","LACOMBE AVENUE","BX",,"14","30","4",,,,"4","44",,,"10473","40.814487","-73.865674","209","18","2092605","2035150001","2001","BX0902"
"4761","83rd and 2nd Apartments","Rental","New Construction","28","1004173","6765","300","E 83rd St","MN","7","7","14",,,,,"7",,"21",,"10028","40.775767","-73.952817","108","05","1000000","1015450049","138","MN0803"
"2983","328 21st Street Apartments","Rental","New Construction","2","1006520","4529","328","21 STREET","BK",,"2",,,,,,,,"2",,"11215","40.659418","-73.99024","307","39","3017564","3008980023","147","BK0702"
"2322","The Victoria Tower Residences","Rental","New Construction","102","1002923","3891","230","WEST 126 STREET","MN","10","41","51",,,,"42","22",,"38",,"10027","40.810094","-73.948931","110","09","1058657","1019317501","222","MN1001"
"3598","409 Eastern Parkway- Waiting List","Rental","New Construction","56","966686","5975","409","EASTERN PARKWAY","BK","9","35","12",,,,,"35","21",,,"11216","40.670103","-73.954748","308","35","3425089","3012607501","219","BK0802"
"2030","1634 Church Avenue Apartments","Rental","New Construction","14","998358","3551","1634","Church Ave","BK",,"6","8",,,,,,,"14",,"11226","40.648856","-73.964536","314","40","3426423","3050977501","512","BK1401"
"2080","1545 Bergen Street Apartments","Rental","New Construction","3","982149","3600","1545","Bergen St","BK",,"2","1",,,,,,,"3",,"11213","40.675142","-73.932296","308","36","3425550","3013480076","309","BK0802"
"5205","1073 Summit Avenue - Waiting List","Rental","New Construction","32","1003653","6983","1073","SUMMIT AVENUE","BX","6","9","17",,,,,,"32",,,"10452","40.835129","-73.92913","204","16","2003492","2025260076","193","BX0402"
"2535","1405 Herkimer Street Apartments","Rental","New Construction","3","311334","4068","1405","HERKIMER STREET","BK",,,"1","2",,,,,,"3",,"11233","40.677309","-73.906823","316","37","3042292","3015530037","367","BK1601"
"4325","HANSON PLACE COMMUNITY PLAZA","Rental","Preservation","87","372963","6495","142","S Portland Ave","BK","14","47","17","9",,,"25","19",,"43",,"11217","40.684941","-73.974173","302","35","3427387","3020030037","35","BK0203"
"5079","The Arabella","Rental","New Construction","50","113949","6931","4720","3 AVENUE","BX",,"25","22","3",,,,"35",,"15",,"10458","40.859417","-73.891128","206","15","2129656","2030427501","387","BX0603"
"3636","1457 Flatbush Avenue Apartments","Rental","New Construction","22","292292","6031","1457","Flatbush Ave","BK","6","16",,,,,,"16",,"6",,"11210","40.634773","-73.949721","314","45","3427317","3052517501","78601","BK1401"
"3841","ST. FRANCIS COMMONS","Rental","New Construction","85","109401","6108","1544","SHAKESPEARE AVENUE","BX",,"45","34","6",,"12","24","49",,,,"10452","40.845717","-73.919234","205","14","2129668","2028720148","21301","BX0501"
"2299","Roosevelt Apartments Phase I","Rental","New Construction","2","998991","3870","108-65","ROOSEVELT AVENUE","QN",,"2",,,,,,,,"2",,"11368","40.750874","-73.858266","403","21","4619684","4017807502","40102","QN0303"
"2663","New Roads Plaza","Rental","New Construction","37","1004482","4119","485","E 164th St","BX",,"19","18",,,,,"37",,,,"10456","40.825755","-73.909589","203","16","2130488","2023690001","18501","BX0301"
"5138","The Northern II Apartments","Rental","New Construction","20","1006182","6958","38-38","32nd St","QN","3","13","4",,,,,"12",,"8",,"11101","40.752928","-73.931632","401","26","4537917","4003820029","31","QN0105"
"3478","6020 3 Avenue Apartments","Rental","New Construction","16","1009605","5894","6020","3rd Ave","BK",,"1","15",,,,,,,"16",,"11220","40.641712","-74.020751","307","38","3429099","3057800045","22","BK0702"
"3431","APEX PLACE PHASE 2","Rental","New Construction","122","0","3919","110-41","Colonial Avenue","QN","10","40","62","10",,"1","29","28","36","28",,"11375","40.7373","-73.848505","406","24","4000000","4021590002","745","QN0602"
"2319","263 East 9th Street Apartments","Rental","New Construction","2","1004115","3887","263","EAST 9 STREET","BK",,,"2",,,,,,,"2",,"11218","40.642259","-73.970438","312","39","3125656","3053610055","492","BK1203"
"3330","Parkside Manor","Rental","New Construction","27","498872","5810","148-29","90 AVENUE","QN","2","15","10",,,,,"18",,"9",,"11435","40.703331","-73.80685","412","27","4618716","4096810085","240","QN1201"
"3218","915 Elsmere Place Senior Apartments","Rental","New Construction","39","996660","4725","915","Elsmere Pl","BX","10","27","2",,,,,"27",,"12",,"10460","40.84159","-73.8851","206","15","2130498","2029850064","359","BX0601"
"3807","Estela","Rental","New Construction","62","63329","6141","414","GERARD AVENUE","BX",,"38","24",,,,,"43",,"19",,"10451","40.817116","-73.929962","201","17","2001084","2023500001","6301","BX0401"
"4574","451 Tenth Avenue Apartments","Rental","New Construction","135","1009172","6675","451","10 AVENUE","MN","64","60","11",,,,"54","54","27",,,"10018","40.755303","-73.998636","104","03","1091604","1007077501","9903","MN0401"
"4387","221 West 29th Street Waitlist","Rental","New Construction","25","952295","6544","221","WEST 29 STREET","MN","6","16","3",,,,"10","10",,"5",,"10001","40.748214","-73.993735","105","03","1090618","1007790027","95","MN0501"
"5373","2414 Cambreleng Avenue Apartments","Rental","New Construction","4","1013453","7074","2414","CAMBRELENG AVENUE","BX",,"4",,,,,,,,"4",,"10458","40.854899","-73.885069","206","15","2129737","2030900006","389","BX0603"
"2831","3013 Eastchester Road Apartments","Rental","New Construction","6","1004780","4133","3013","EASTCHESTER ROAD","BX",,"6",,,,,,,,"6",,"10469","40.869736","-73.842845","212","12","2061801","2047620092","358","BX1202"
"3216","961 Madison Street  Apartments - Units Still Available","Rental","New Construction","2","331317","4724","961","MADISON STREET","BK",,"1",,"1",,,,,,"2",,"11221","40.688767","-73.91928","304","37","3342327","3033570060","397","BK0402"
"3727","97 Varet Street Apartments","Rental","New Construction","3","1010021","6094","97","Varet St","BK",,,"3",,,,,,,"3",,"11206","40.70316","-73.941504","301","34","3429676","3031060031","491","BK0104"
"3695","1760 Grand Avenue Apartments","Rental","New Construction","5","996766","6032","1760","GRAND AVENUE","BX","1","1","3",,,,,,,"5",,"10453","40.849456","-73.913345","205","14","2008515","2028670123","217","BX0501"
"3971","83-15 Parsons Boulevard Apartments","Rental","New Construction","10","687552","6273","83-15","Parsons Blvd","QN","2","3","5",,,,,,,"10",,"11432","40.715355","-73.807692","408","24","4620899","4068620331","450","QN0805"
"1836","Uptown 6","Rental","Preservation","1","41278","3021","118","WEST 139 STREET","MN",,,,"1",,,,"1",,,,"10030","40.817195","-73.940298","110","09","1060040","1020070046","230","MN1002"
"2667","The Clark -Waitlist","Rental","New Construction","51","974321","4267","310","CLARKSON AVENUE","BK","18","17","14","2",,,,,,"51",,"11226","40.65546","-73.949298","317","40","3425768","3048370017","818","BK1701"
"1703","58 Greenpoint Avenue Apartments","Rental","New Construction","5","304809","2989","58","GREENPOINT AVENUE","BK",,"5",,,,,,,,"5",,"11222","40.729773","-73.95863","301","33","3064788","3025620010","565","BK0101"
"3423","124 Withers Street Apartments","Rental","New Construction","5","397565","5875","124","WITHERS STREET","BK",,"5",,,,,,,,"5",,"11211","40.717139","-73.947101","301","34","3068278","3027430020","501","BK0104"
"3257","1050 Bedford Avenue Apartments","Rental","New Construction","3","205467","5743","1050","BEDFORD AVENUE","BK","1","2",,,,,,,,"3",,"11205","40.68905","-73.955053","303","36","3055688","3019500036","233","BK0301"
"3476","963 Atlantic Avenue Apartments","Rental","New Construction","38","186127","5912","963","ATLANTIC AVENUE","BK","8","23","7",,,,,"23",,"15",,"11238","40.680263","-73.960337","302","35","3429692","3020190080","227","BK0301"
"5378","2077 Ryer Avenue  Apartments","Rental","New Construction","58","1016734","7111","2077","Ryer Ave","BX",,"1","57",,,,,,,"58",,"10457","40.852507","-73.901029","205","15","2000000","2031560057","381","BX0502"
"2884","33-19 103 Street Apartments","Rental","New Construction","2","991701","4364","33-19","103 STREET","QN",,"1",,"1",,,,,,"2",,"11368","40.757133","-73.865573","403","21","4042646","4017180069","379","QN0303"
"2075","2720 Claflin Avenue","Rental","New Construction","5","56536","3609","2720","CLAFLIN AVENUE","BX","1","1","3",,,,,,,"5",,"10468","40.869694","-73.901007","208","14","2015267","2032480082","26701","BX0801"
"4978","5722 7th Avenue Apartments","Rental","New Construction","16","133504","6884","5722","7 AVENUE","BK",,"8","8",,,,,"10",,"6",,"11220","40.638357","-74.010179","307","43","3015852","3008490040","102","BK0703"
"1872","66 LINDEN STREET","Rental","New Construction","3","991994","3416","66","LINDEN STREET","BK",,"3",,,,,,,,"3",,"11221","40.691892","-73.92087","304","37","3076239","3033310005","399","BK0402"
"4961","1543 Bergen Street","Rental","New Construction","3","208375","6878","1543","Bergen St","BK",,"2","1",,,,,,,"3",,"11213","40.675148","-73.932354","308","36","3428835","3013480077","309","BK0802"
"4946","140 Riverside Blvd Apartments Waiting List","Rental","New Construction","7","829392","6718","140","RIVERSIDE BOULEVARD","MN","4","2","1",,,,,"7",,,,"10069","40.777269","-73.988915","107","06","1086066","1011710133","15502","MN0701"
"2860","6375 Broadway Apartments","Rental","New Construction","23","1004241","4453","6375","Broadway","BX","4","16","3",,,,,,,"23",,"10471","40.901704","-73.896738","208","11","2130500","2058411944","345","BX0803"
"2064","38-35 Crescent Street Apartment","Rental","New Construction","6","411779","3593","38-35","CRESCENT STREET","QN",,"3","3",,,,,,,"6",,"11101","40.755379","-73.936174","401","26","4004694","4003870002","31","QN0105"
"2122","30-82 Crescent Street Apartments","Rental","New Construction","7","992174","3582","30-82","CRESCENT STREET","QN","1","5","1",,,,,,,"7",,"11102","40.766443","-73.926117","401","22","4006713","4005700049","73","QN0103"
"5323","268 Barbey Street Apartments","Rental","New Construction","80","988805","7072","268","BARBEY STREET","BK","19","42","16","3",,,"32","32","13","3",,"11207","40.676365","-73.888452","305","37","3428817","3039647501","1198","BK0502"
"1892","21-59 44th Drive","Rental","New Construction","6","991583","3465","21-59","44 DRIVE","QN",,"3","3",,,,,,,"6",,"11101","40.748034","-73.946922","402","26","4005176","4004387503","1903","QN0201"
"1779","522 Grand Street Apartments","Rental","New Construction","3","302707","3134","522","GRAND STREET","BK",,"3",,,,,,,,"3",,"11211","40.711023","-73.950338","301","34","3338204","3027857502","513","BK0102"
"3803","139 15th Street Apartments","Rental","New Construction","3","1008706","6143","139","15 STREET","BK",,"3",,,,,,,,"3",,"11215","40.667032","-73.992329","306","38","3425920","3010400051","117","BK0601"
